ra,dec,plx,Vmag,Kmag,Teff,Lum,ID,hz_inner,hz_outer
236.00757887771096,2.51516688033248,67.7057,5.86,4.297,5676.89,0.8609752,459427073,47.33380311499337,111.9167073116413
124.599779040189,-12.632169500353301,79.5945,5.96004,4.165,5387.0,0.6075038,307624961,47.29082106267062,113.33116732903457
75.20416315328421,-5.75367250077677,113.024,6.23036,3.7060000000000004,4930.93,0.29023309999999997,213041474,47.24414232604006,115.75884193415463
43.1338674387689,-12.7697140713142,96.54,6.04986,4.167,5224.84,0.40094179999999996,30016911,46.89825901214116,113.26696407191604
344.10022208348,-31.5655653037301,131.438,6.48,3.805,4617.31,0.19634839999999998,206686962,45.702148811654574,113.75333453838095
86.1105704043458,-22.4218372971189,112.4,6.1720000000000015,4.131,5250.0,0.2796302,93279196,45.55516639575899,109.88957377792582
32.6079960933086,-50.8237408986199,92.7042,6.12,4.125,5188.5,0.4080032,220017951,45.49438144206642,110.0700078184925
222.565878202553,23.911842556455497,54.9068,5.89202,4.458,6030.0,1.244053,198304072,45.49246077945045,105.90753377914349
61.3344101495428,22.008904430661996,59.1895,5.903,4.381,5848.0,1.0527799999999998,15736408,45.44282601437621,106.6267322612597
214.753731878905,-25.8154255556425,55.5509,5.87,4.512,6152.0,1.2083270000000002,83391616,45.14355544167979,104.56125955618887
304.380534478532,66.853689324437,57.2564,5.92922,4.4510000000000005,5934.55,1.1112870000000001,403585118,45.00710641948334,105.20645140750644
87.1455839387586,-4.09464431585193,65.5534,5.96,4.405,5735.0,0.8268405000000001,176521059,44.8060878238481,105.66239660571975
236.871252834681,-37.916311747103,65.5328,6.01,4.323,5586.72,0.8168816999999999,179348425,44.789014897430434,106.337532405561
0.543088080825098,27.081799109425397,79.0696,5.6953,4.07000017166138,5570.0,0.559188823788,611726941,44.74197000016112,106.3078312164746
105.87691201475599,29.337082422685103,52.7681,5.94874,4.539,5886.0,1.28597,91686663,44.70700325387615,104.72562506181887
191.24752111167305,39.2789161973781,56.9309,5.956,4.465,5911.0,1.091918,389853353,44.40136973220365,103.89649195194977
1.6532670438182,29.021502890929106,72.5764,6.1,4.314,5489.0,0.6472669,238432056,44.32827569823228,105.72228173179437
271.598829678941,-36.0197859621222,58.1258,5.94,4.468999999999999,5923.19,1.043707,329574145,44.29957421985646,103.60348597435132
62.3287957328302,-20.4164528051422,51.1404,9.1184,7.610000133514402,5766.0,1.32318833692,686456030,44.16336805850275,104.00213045590566
137.212793928042,33.8822189201714,52.5197,5.95467,4.545,5984.0,1.267423,355127594,44.00176675915137,102.6379160742618
133.574779087202,-5.434457357834001,59.3469,6.00804,4.456,5776.65,0.9711943999999999,62569281,43.88859461601599,103.3059232069502
326.13054155637,14.7719395342441,55.1631,5.977069999999999,4.559,5927.14,1.135527,301880196,43.84499829947752,102.52282568780969
4.59535405639756,44.0229547993762,280.69,8.09,4.018,3592.0,0.0370389126444,440109725,43.651246028062324,114.44647375487033
85.3347322015541,53.481058504738904,81.43,6.22156,4.272,5249.0,0.4776798,311063391,43.13693239223722,104.06125391619334
301.386521825323,-67.3208969078038,55.8197,6.074,4.511,5725.87,1.0357450000000001,352402781,42.71742359394961,100.77825516065352
222.846018322085,19.101911557387602,148.213,6.8525,1.9700000286102293,4288.0,0.1293683,1101124559,42.28445454562409,107.01617788291838
238.30040406820203,13.1966229702884,57.583,6.099,4.527,5829.0,0.9568158999999999,172607904,42.17862824215086,99.05056210663851
272.405901221776,38.4577767011301,90.1264,6.39435,4.232,4970.0,0.3630343,75946144,42.07206370454952,102.88664276876987
79.172265,45.997991,77.29,0.041157,,5307.0,0.503374690733,471011465,41.93440725372276,100.87868522571094
103.075210259489,-5.17371282347053,114.29700000000001,6.58,4.107,4718.93,0.2196121,282210766,41.88137430668109,103.71145369743087
286.71860131057,-37.8106591102986,59.0802,6.15,4.539,5625.03,0.8780776,254147274,41.799352583932716,99.06499192936424
209.383579889512,61.4928609307496,99.2285,6.49728,4.093999999999999,4931.45,0.2910857,202380743,41.53768208076684,101.77409595549616
261.2507,67.306848,78.3429,6.431,4.515,5256.0,0.475918419049,219880402,41.413560783831485,99.87017292163603
96.54214147338921,18.7575462944059,67.9483,10.9958,4.269999980926509,4732.0,0.596712344826,718116845,41.022046968615825,101.51683111287545
178.24486456260502,37.7186820370131,108.955,6.42,4.373,4934.45,0.2352067,309599261,40.993854682019915,100.4266771937117
301.29072974979,38.4784867376937,52.5858,6.166,4.621,5767.2,1.068263,274764311,40.80127880511482,96.07945613872161
232.040054276423,-9.348071184675382,50.34,6.89266,4.891,5228.92,1.11552561361,37149737,40.784223002988156,98.48113890970369
210.884796820044,10.786788885080002,60.8403,6.27233,4.459,5523.0,0.7590733000000001,457880598,40.18672151500199,95.69281368731552
128.214565833422,-31.500850744872604,82.09,6.38,4.438,5213.0,0.4035720999999999,393844873,40.027752279057104,96.72897055698893
82.18687299999998,-65.448621,73.2277,6.88,4.686,5128.0,0.5,149248196,39.875712252207464,96.7607174388112
34.743769552747395,-25.945687061086396,77.9153,6.33,4.551,5373.0,0.44575990000000004,72748794,39.67666637084863,95.14727379365797
215.813686456787,1.2415672002673201,57.3445,6.26276,4.644,5714.0,0.837097,446436963,39.47108840583101,93.16937847007095
290.891722344464,33.2219652544345,64.0623,6.376,4.493,5359.0,0.6517536999999999,394547839,39.46831111551124,94.7106683922079
192.19603436880504,24.8402278519415,58.4809,6.28983,4.645,5617.0,0.7949010999999999,160010717,39.379722690657715,93.36479333510572
138.073119022651,14.9960397966621,50.2302,6.49541,4.664,5433.0,1.05707051519,35229531,39.29497417853052,93.96471143701898
260.713698789776,-2.3881777280504,50.8591,6.29475,4.686,5712.0,1.038009,59476871,38.98555944877427,92.03161813044815
130.825126636007,-38.8823805362634,89.3972,6.58,4.3580000000000005,5004.24,0.3175426,181273463,38.979073600991455,95.16158085015071
310.048977640298,-23.7738679642898,68.1348,6.36,4.5969999999999995,5473.0,0.5596696999999999,188401533,38.722012306782226,92.42064547128587
199.21271544310397,17.0171778603993,91.0325,6.50066,4.381,5019.17,0.3022033,373765355,38.69962287199601,94.40977732016678
214.770142332536,-59.379037422201904,84.4535,6.66,4.332,4903.26,0.341706,413356994,38.3437842677435,94.08019278370847
261.250409463119,67.30670837267459,78.1653,6.3985,4.510000228881836,5366.0,0.4127371,1400994843,38.31191744281957,91.90509531018841
93.4387315076071,-23.861935771072396,59.7617,6.3770000000000024,4.726,5617.0,0.708468,124494439,37.991384395237674,90.0732029130671
138.594897449486,52.6866090579689,157.88,7.64,3.988,3957.0,0.08813813764419999,251078595,37.5353922408839,96.60639687820073
358.10586119073304,75.5445468311722,91.6755,6.38853,4.148,4721.48,0.274049420803,265344685,37.5220352351353,92.90445769344292
82.86414944080249,-3.67722842408312,175.429,7.97,4.039,3660.0,0.0695159774857,50726077,37.317150211612436,97.50240432317143
292.783212206339,58.5859934530391,54.8715,6.597,4.463,5073.0,0.7759222,287197149,37.301325046259905,90.75788972006023
207.834757294801,-24.390511968701702,53.8785,6.43,4.665,5662.73,0.8218037,72510218,36.82128724600212,87.11682763681792
171.68884049372,3.0130995998781,54.9177,6.48616,4.747,5438.0,0.7749235999999999,363549733,36.776879022501156,87.92255748170444
176.815865605292,-30.286510390588397,56.3677,6.48,4.798,5563.6,0.7236739999999999,157324520,36.29445478647579,86.26188193071532
261.43846793467003,2.11142325907154,129.623,7.54,4.37,4034.92,0.12275209999999999,327860248,36.29134484914905,93.03596838293367
93.3020947842045,10.6271426062651,53.6335,6.45636,4.849,5730.0,0.8081403,153498031,36.249179658837804,85.50258629008898
242.601313649114,43.8176385378053,55.7363,6.61935,4.7139999999999995,5280.0,0.7035128,219483057,35.78817942809434,86.20474948905398
96.5427248880826,18.7568846633678,67.7318,6.753089999999999,4.271,4958.02,0.46337559999999994,430173956,35.73737706594414,87.44711470326735
256.116013360401,-28.58267772302,54.708,6.59,4.758,5391.78,0.7302424,20856917,35.630404153991485,85.36794316944096
319.94012142420286,-26.352878325439,54.7902,6.56,4.574,5321.0,0.7183539000000001,326395505,35.492167442547114,85.32383627228813
228.462061592901,-1.35138745615634,57.94,6.59738,4.766,5411.29,0.6445675000000001,38838329,35.42503971117739,84.7975434343478
119.07178378135,80.2655429442767,58.3088,6.553999999999999,4.862,5493.0,0.6374860999999999,289971775,35.338109438804246,84.26510583770585
179.484193153339,-27.707045621783198,98.1908,6.99,4.525,4781.93,0.2127325,403802333,35.331892294634976,87.21681356555955
290.37386571541197,-34.983432314060394,50.2864,6.4531,4.926000118255615,5809.0,0.8737591999999998,1925740387,35.2273794936117,82.79977353864442
105.30718541553301,-25.948740845306602,68.1526,6.712999999999999,4.636,5203.74,0.4450172000000001,63571394,34.909101711088084,84.3973592677148
4.05282979454943,-79.8511790938817,56.9319,6.59,4.859,5519.04,0.6467407,290543478,34.716778702075956,82.6830011555668
241.23664093406398,39.1565096643217,69.587,6.655,4.755,5293.34,0.42480829999999997,24089803,34.70252093274857,83.53613597486958
253.245010465798,-0.0264214725120773,59.5382,6.6180600000000025,4.835,5425.0,0.5794548,326927305,34.49568653166313,82.51947411907187
277.829005086201,-18.9088146019639,75.9773,6.81,4.704,5040.0,0.339238,186271747,34.194203832523826,83.33301093889709
306.934345038885,-30.8678462938492,51.7896,6.61,4.915,5541.8,0.7565003,34798133,34.124589810882604,81.18667132404515
352.84253608585885,59.1655184564868,59.2528,6.76501,4.797,5221.0,0.5530826999999999,444314028,33.81256355254324,81.67803909404728
323.391562471726,-49.009000963868,201.407,8.66,4.501,3565.0,0.0431,139754153,33.80770439440511,88.75994325044354
138.602845746424,52.6863627273833,157.885,7.7,4.136,3931.0,0.0712796789901,251078597,33.77981325811125,87.05525647406913
92.64423021281151,-21.86462722687089,173.696,8.15,4.166,3680.0,0.05733911256159999,124279525,33.541062800273316,87.54735290971875
91.6686582196562,15.542105338632,63.3684,6.7473300000000025,4.822,5311.94,0.4757663,415563103,33.41843120184966,80.37337534509798
247.21962200000002,18.413892,51.5259,6.984789999999999,4.901,5179.0,0.704255900689,345662514,33.23367757551559,80.44332616540598
48.01749839874821,-28.98695056299961,71.128,6.8733,2.240000009536743,5011.0,0.35859559999999996,651379982,32.94870914811482,80.41251595248396
217.342901691748,80.80985292732541,51.04,6.88541,4.917,5462.0,0.72,335661520,32.914846012991,78.60081380128057
354.905779708994,-72.7221548171558,87.3306,7.09,4.581,4751.57,0.2311127,277913391,32.7892286248012,81.06350958125145
79.8026101786547,-3.07339868685749,57.979,10.3379,5.0500001907348615,4253.0,0.504546359946,672129447,32.701502485929716,82.91018527381559
50.897622365960295,-40.0764897221677,56.4621,10.8257,4.76700019836426,5024.0,0.55,651069895,32.37571162138597,78.96345760679623
82.18704846814421,-65.4486916237707,65.3199,6.9086,4.690000057220459,5018.0,0.4104029000000001,733027940,32.36165185232767,78.95251644701962
255.651682935924,47.0818785198545,54.6636,6.76,5.003,5455.0,0.6034738000000001,198562505,32.282294045181544,77.11563111441014
316.793286304968,-13.924077531974099,57.5631,10.0681,5.0229997634887695,5038.0,0.516056631305,1995775141,31.95526041367709,77.88425964332723
105.995505425774,-43.61135276670471,58.6396,6.83,4.9430000000000005,5279.98,0.5031492999999999,130645531,31.842359989191337,76.70033369782405
303.472484957914,-45.164020405959604,162.321,7.97,4.2810000000000015,3859.0,0.0595652196175,129276723,31.80687909217086,82.2706273863608
104.998564416273,-61.33618047453871,54.4655,6.81,4.987,5439.78,0.5884746999999999,167814656,31.782458514300853,75.97601582333353
139.472689,28.560568,57.05,7.2,4.7669999999999995,4825.0,0.5013027200419999,149396581,31.46347606891619,77.50045581514479
205.26737885326,-34.4641581432747,63.7208,6.92,4.928999999999999,5220.22,0.4131284000000001,101969923,31.427599816456,75.9197566858659
228.99652893446705,0.7963614262711608,63.2318,6.93197,4.958,5205.0,0.4179226,461272840,31.385561679898522,75.87410290664971
50.8969005124501,-40.0763802538488,56.4936,6.8913,4.767000198364258,5229.0,0.5202952999999999,651069894,31.25806185250045,75.4781481857037
50.897043,-40.07640900000001,54.8301,6.9,4.7669999999999995,5257.46,0.55,160004049,31.156744599262424,75.13023502176276
56.0382214706806,-38.2817700090113,61.8451,6.99,4.934,5181.84,0.41977780000000003,129887847,30.793176457280296,74.52572045578458
345.067176861091,-22.5243476111507,121.492,7.88,4.478,4081.06,0.1005235,419012256,30.741487251128632,78.62409641292581
55.98059557546621,-19.110898141340602,71.6588,7.1,4.837,4968.17,0.3056659,121025936,30.696643101372466,75.07501108385675
88.51767081393,-60.0234699299399,77.2727,7.17,4.793,4867.44,0.259748,374859347,30.628668365830098,75.28454516498212
309.907204,4.972013,59.8,7.88,4.739,4336.0,0.41263425297600004,466779616,30.42392220855261,76.81148456369914
142.478439479389,5.65513311203647,78.229,7.2,4.788,4827.55,0.24883200000000005,383188202,30.39355794556132,74.85550849368705
120.13387380135599,29.2123545331925,58.4791,6.999,5.095,5238.0,0.452896,171523537,30.17756658192779,72.83742199318786
218.370283357334,52.9087908321096,75.5094,7.24,4.789,4802.37,0.26133429999999996,357373129,30.092443882580643,74.20726306647624
13.2547297823599,-30.3569148512262,71.5472,7.15,4.894,4921.0,0.2917032,66409287,29.993548802380072,73.52722635399473
114.997202254922,-3.59750723629857,70.9216,7.184989999999999,4.885,4917.0,0.2960486,66100263,29.95637916345174,73.45070075771332
242.42831010423401,-56.4451511551447,67.4096,7.11,4.981,5060.22,0.3244701,206828302,29.64763492286267,72.18097775956473
23.315872541501694,-24.1779598988801,51.8965,6.97,5.157,5417.0,0.562114,55857787,29.624340231603068,70.8931715867352
134.26695911509302,-29.8460136388839,52.8207,8.3676,7.19000005722046,6106.0,0.57,829168952,29.5348358922932,68.53877901419673
200.91314071888002,2.72332731461847,60.2511,7.068339999999999,5.0969999999999995,5155.0,0.4052685,393713800,29.507317350133633,71.50698033249964
324.171847430887,-50.8453856677515,67.5029,7.14,4.97,5033.45,0.31602759999999996,139770629,29.329842296394677,71.50136978348736
143.18233097917,26.988530050674505,55.3165,7.001,5.119,5287.0,0.4722537,172533278,29.09294571107787,70.05404756092425
81.9139681445041,-60.4159957109243,51.3404,6.99,5.2,5486.57,0.5561156999999999,149176305,29.06885869204243,69.33667962367672
188.380758272158,-68.7558088004012,61.7191,7.13,5.067,5102.7,0.37068,326538408,28.966203697356324,70.3751684421188
147.779383463156,-43.5027838734975,88.6158,7.67,4.717,4432.68,0.1667981,35055332,28.57563157442413,71.79230821639776
241.41864379346802,-20.4500284376605,53.6064,7.39,4.856,4780.08,0.46222929999999995,48668374,28.43501905619194,70.19837904159658
300.69602329702997,3.3261846694530397,78.6238,7.46,4.796,4721.91,0.2136029,345217789,28.409894908049488,70.34130357177068
120.629946683444,-66.02093884230389,57.8823,7.1435,5.115,5142.71,0.4061384,306735869,28.39117397181185,68.84338303576058
20.4963050880599,76.7102881448834,58.8216,7.178960000000001,5.159,5136.0,0.3923153,468723402,28.36403249753334,68.80008721236275
191.060609160677,51.7593057887908,66.4,7.02718,4.78,4999.0,0.30454000000000003,157871565,28.35848339686533,69.25091237965049
316.793253603091,-13.9229258355302,57.4341,7.1145,5.023,5140.71,0.40916579999999997,214563192,28.278327039821555,68.5764389335495
1.35178534532525,-37.3573632316778,230.13299999999998,8.56,4.523,3607.0,0.0231292123154,120461526,28.271759562408732,74.06752861171947
256.264144407632,-5.06651061259869,95.5499,7.7,4.726,4359.9,0.1393796,142456308,28.231483759122128,71.18986263875446
142.288452666376,-2.7507926832276897,55.3675,7.185,5.1370000000000005,5161.0,0.43674529999999995,77549396,28.14239487446573,68.17935306596571
33.927306760538805,67.67231260042189,53.7804,7.215,5.143,5134.0,0.458449,379603165,28.036042616621916,68.01114974286219
251.27646074300202,33.5092260772149,101.512,8.1,4.712,4044.0,0.11928689999999999,224329387,28.00982263189018,71.77249589607257
300.967196197762,23.340685130187698,64.0307,7.274,5.113,4960.0,0.3144388,287947139,27.828353402913745,68.08755274107719
12.3615050461663,-23.2124627090935,53.1836,7.1579999999999995,5.305,5305.0,0.45999209999999996,369395755,27.5860072268928,66.36809762743634
354.96377574473394,-32.7434070638995,54.7891,7.18,5.265,5259.17,0.4299465,316781121,27.524776577493586,66.36677196035046
269.452082499065,4.693364446234599,547.451,9.54,4.524,3259.0,0.0038063290000000002,325554331,27.48065034220451,73.28496695108869
207.2666725421,26.9799329406461,73.92399999999998,7.5145,6.333000183105469,4603.0,0.22352199999999997,1000612061,27.438567271745768,68.3443273693415
300.642314207028,15.5920745403874,51.8271,7.166,5.317,5367.0,0.4797017,418189606,27.384723596647927,65.68911466102686
230.695141272534,18.91896083630889,50.6409,7.15959,5.294,5390.5,0.5013219,345585983,27.32866053555298,65.48152262189788
311.091322692086,19.7526129806635,50.18,10.328,6.553,5242.0,0.49365,331684556,27.030633308294323,65.22929739384823
257.543128994875,-60.7287717525264,72.7317,7.38,5.091,4906.09,0.2289493,303655974,27.027059704676905,66.30418092277527
63.987091853982,-53.309808129724296,76.5847,7.64,4.923,4602.0,0.20048020000000005,219234564,26.92207335538005,67.06122176616778
280.694603583302,59.6303921833324,283.949,8.94,4.4319999999999995,3441.0,0.013643263697600001,359676790,26.888028103395495,71.03955747207976
82.10873114326291,-3.49955469496921,77.3049,7.65,4.88,4616.17,0.1959116,50587969,26.85073397309237,66.83572286131115
207.266658,26.979721,69.712,7.0286399999999984,6.3329999999999975,4683.77,0.24119000000000002,359220741,26.803058059162453,66.49023013226422
200.92018810125302,2.72527447862834,60.3373,7.36101,5.231,5001.0,0.3263761,393713801,26.67503049404033,65.13351720157698
10.205291291287098,40.187172144985105,55.7562,7.36,5.164,5076.27,0.3834059,424009747,26.640135027167602,64.80773698619687
251.06256532188598,-38.943635795437295,70.3716,7.52,5.043,4784.06,0.2354734,77929282,26.638769591243214,65.7508166356383
280.69718900000004,59.630396,280.28,8.99952,4.46000003814697,3441.0,0.013643263697600001,471012022,26.540598899167414,70.121631589738
164.128330513327,7.388474662679651,57.7619,7.37,5.199,5077.09,0.3504507,365006720,26.38488031988091,64.18419366565946
208.14940887820998,-50.92172827283521,60.0139,7.37,5.19,5025.86,0.32159109999999996,241682179,26.312014349055072,64.16838670770461
206.432398074061,14.8915200297362,183.984,8.46,4.415,3680.0,0.031266155439,72465347,26.234863981774478,68.47704585950578
264.10791321324297,68.3391400468215,219.78099999999998,9.15,4.548,3340.0,0.0215644528926,233193964,26.21849533678307,69.62893918374317
219.002336391983,9.746514901800053,61.2111,7.48,5.142,4917.0,0.3035665,349606708,26.181009850928838,64.19379023087978
75.6184,-21.2566,117.38,8.31,4.6,3719.0,0.0755635751569,146438424,25.99618528561913,67.71996369327447
77.91912218008709,-45.018431643889706,254.226,8.86,5.0489999999999995,3742.0,0.01611041,200385493,25.983138974720518,67.60707234047884
313.33245446275396,62.1543928302359,142.034,8.55,4.618,3729.0,0.05154183,365670764,25.973297918753996,67.62603624406638
75.61862897720341,-21.2566785548981,119.34,8.4193,4.599999904632568,3923.0,0.07310122,671220124,25.862703959651604,66.67882316413458
345.46476580815806,-3.8487338302746497,61.7115,7.459,5.232,4937.0,0.29034740000000003,278870306,25.794697909474117,63.183813250876014
253.8698,-8.3363,174.23,9.02,4.4030000000000005,3416.0,0.0331687756927,181589861,25.737805579606075,68.08736368726147
168.799597084924,73.47520523348258,69.1217,7.684,5.1339999999999995,4685.0,0.2251815,142591776,25.677878829554164,63.69506114943433
337.313484798985,-30.0184062943148,63.7235,7.65,5.115,4736.95,0.262908,270582021,25.531783635827747,63.16753935470002
166.3691,43.5268,206.94,8.82,4.769,3638.0,0.0230640565985,252803603,25.368703359356516,66.35748794302405
340.180768466946,-29.6744799141158,75.26,7.83,5.039,4551.43,0.1788776,47295522,25.0334702504256,62.51628108575752
175.26028402101397,-44.405189546517896,78.2299,7.77,5.101,4633.87,0.1652481,397362481,24.93988338732041,62.02393279396278
51.2488774994722,-5.3637555000647685,65.1422,7.8187,5.124000072479248,4485.0,0.2351346,651944430,24.89800137170391,62.38724482688408
293.027934432451,-11.2749414445931,56.5162,7.53,5.331,5005.91,0.32362209999999997,100711809,24.87546242453557,60.72471663483903
167.771549659517,30.446018060384496,84.0803,8.31,4.979,4060.0,0.1371136,9001920,24.862016212619263,63.654830709012224
344.14501969213796,16.5534315915508,145.611,8.68,4.523,3627.0,0.0447164051982,217331269,24.861268687280894,65.06649344436352
243.45232689571603,-57.5705122530433,73.4265,7.53,5.292999999999998,4993.96,0.1912988,207556694,24.859047372901433,60.720466396304964
152.17975380067801,34.2422635294101,54.6421,7.56,5.314,4941.0,0.3439604,407591082,24.85547288856071,60.871112835759504
51.248911,-5.363867,65.4823,7.86,5.124,4567.89,0.232853222672,279182339,24.837145352491692,61.97443401168133
72.46804973257049,-35.1076300178208,56.4713,7.49,5.334,5053.89,0.32289509999999993,1271818,24.782471413587757,60.35488692600645
171.168005857271,-61.64756806744761,72.92,7.22,4.548,4422.0,0.18385,315311759,24.695517379280954,62.077646220028015
217.429,-62.6795,768.5,11.01,4.3839999999999995,2820.0,0.00152809424127,388857263,24.626981062533037,67.21432404307669
118.64241527566999,-1.41227972625063,57.4339,7.43,5.425,5199.65,0.309665,123089572,24.544359453134064,59.35099409708933
171.692826958068,3.00632140462052,54.9057,7.56727,5.256,5069.61,0.3350458,363549734,24.529816890873125,59.693454120004596
190.277019038634,15.376667527428902,70.8895,7.91,5.075,4488.0,0.1910432,460814512,24.42015230008177,61.180601156826135
70.328563930231,20.9015133210829,75.5395,8.09,5.146,4453.52,0.16663440000000002,118820774,24.330456270494153,61.062394417640554
341.88281874959,83.6970275800605,51.1167,7.53,5.449,5082.0,0.3787899,264899051,24.27058952643,59.02672432916442
129.961632623029,11.5226723409534,54.1593,7.6270000000000024,5.439,4887.79,0.33114520000000003,443965212,24.22044651435961,59.472971874393586
349.860993701549,79.0035197228585,52.7325,7.53,5.396,5142.46,0.3511439,428988656,24.05058702389561,58.318967834473156
207.26680469323296,26.9789474301339,74.2043,7.9559,4.415,4420.0,0.1678302,359220744,24.012197552376044,60.36608880170418
67.2505155735941,21.922699727603998,88.9622,8.3,4.875,4229.35,0.113896,17558287,23.85709143248151,60.559047325906356
289.230235520318,5.168899668746,169.15900000000005,9.12,4.673,3499.0,0.03017755,176188045,23.79384579012306,62.679162725281074
80.9099145286648,17.3241171662948,68.6595,7.93,5.227,4576.92,0.19029229999999997,47345026,23.535013800740884,58.69853622511418
81.5614089551907,-32.5047602537151,55.9232,7.7,5.386,4899.21,0.2924676,24398701,23.493468712296593,57.65511562543824
132.676232281289,7.86456879702329,56.18899999999999,9.5893,5.59899997711182,4046.0,0.27,800279879,23.324133087129525,59.75979772915655
132.67649923965,7.86405969572088,56.1155,10.0381,5.59899997711182,4046.0,0.27,800279880,23.293623133546014,59.68162682145054
222.91860470307597,-24.304132284669,59.6682,7.81,5.385,4767.0,0.24988249999999998,129383,23.28216854211706,57.51506587461265
192.681528361577,-0.768129748869984,93.882,8.514,4.882,3954.0,0.0957501,53280272,23.265845528142666,59.889386628438714
262.16643983189897,-46.895192569545095,219.801,9.38,4.855,3451.0,0.01698945,218263393,23.2213906152526,61.32085185374391
233.053885954679,-41.2755920878719,169.007,9.31,4.7589999999999995,3088.0,0.0283145568529,149590989,23.210616164398225,62.44906259430448
357.302188079539,2.40122306723694,169.358,8.98,5.043,3685.0,0.02884696,267255253,23.19349137953939,60.5232408661207
247.21942199197602,18.4140561154878,51.748999999999995,7.6309,4.900000095367432,5026.0,0.3350121,1205012279,23.156884665180865,56.47342916539472
62.39599941021071,69.5413913459101,53.284,7.7,5.4570000000000025,4966.94,0.31451690000000004,102718782,23.154572056308897,56.632759421377735
207.43669369198798,-22.111092641556002,71.1199,8.16,5.16,4381.96,0.167817,437325588,23.041362176851266,58.03723996536789
300.182137659521,22.7108532822157,50.5685,7.67,5.541,5023.0,0.34579040000000005,256364928,22.9923836751393,56.080546555454525
112.25736958812,31.9938437298704,55.0668,7.726,5.5,4950.0,0.28960549999999996,239137106,22.976683451179138,56.244847975252135
59.3695788349269,-1.15946432030597,65.355,8.07,5.341,4432.68,0.19758370000000008,49934962,22.93736373899828,57.626942835295
315.66980799814,45.8847682439131,51.3456,7.688,5.372000000000001,5044.43,0.333439,304379558,22.90627329064467,55.811582092812785
79.8027515742349,-3.07381585299474,63.6514,7.77,5.046,4872.0,0.2131216,249076418,22.84939393416365,56.15051033007193
69.42054476064611,52.893614176993296,100.78,8.62,5.047,3961.0,0.07976052,274545692,22.79048301946426,58.64490978405278
336.999325,57.695875,249.52,9.59,4.77699995040894,3145.0,0.0125184971337,471012160,22.7625800135134,61.06183260970052
278.482383012145,51.71913973095951,60.5663,8.2,4.843,4622.0,0.2288825,47579336,22.733643798178274,56.57099841345923
254.47157834192998,47.36668391688439,55.7086,7.83,5.4579999999999975,4837.0,0.2738489,115582979,22.698050652144275,55.87606270101204
336.998156453644,57.6950223796136,249.393,9.9326,4.776999950408936,3388.0,0.0125184971337,2016398813,22.646030823804352,59.99401465957547
154.901170011872,19.870003899297,201.368,9.64,4.593,3471.0,0.0192123998114,95431305,22.613490428302473,59.65476070288113
80.6561916489553,2.6032266186787703,50.3943,7.8143,5.300000190734863,4784.0,0.3304534,713212224,22.598690706092682,55.779109033561646
311.28971819202303,-31.3409004606736,102.829,8.81,4.529,3213.0,0.07274703430710001,441420236,22.58529933117947,60.37315708468154
273.089134315013,-43.4448477249244,75.7454,8.38,5.2410000000000005,4198.0,0.1399668,87418452,22.53900439223647,57.30432779445551
118.725264197177,19.236340597593,50.3358,7.76,5.454,5013.28,0.33511490000000005,293253336,22.538842707962758,55.000673602100214
319.135279460359,9.39382629627196,61.8699,7.95,5.391,4729.0,0.21585370000000004,388996956,22.4678621832614,55.60935975714845
303.499356311643,-0.866881018555152,50.8982,7.79,5.537000000000001,4955.0,0.32141759999999997,243962745,22.369173564753087,54.74415166554438
244.178110842733,67.2388418583183,92.8704,8.61,4.953,3923.0,0.09023786,230073581,22.361312576472464,57.65159007854303
239.41976573717997,-42.62423396857179,67.8795,8.06,5.284,4575.58,0.1752685,255263370,22.33127933013197,55.700078600946284
171.164453653888,-61.64840731651339,85.5929,8.76,5.164,4578.0,0.109504923057,315311765,22.25572750876354,55.50484863740261
221.81708814739798,2.70322629693991,51.5701,7.76,5.615,4984.0,0.3085553,368804760,22.18213608322345,54.20854724317422
143.106535028721,-11.1846353911755,54.675,7.82,5.449,5025.75,0.27394959999999996,46907042,22.124638339876615,53.95672204449427
282.121771871926,10.7454508660468,59.2621,7.97,5.391,4763.87,0.2268779,93137389,22.03608924653017,54.445357616582044
350.770396663675,-10.7642439461258,52.1313,7.8020000000000005,5.591,4953.0,0.2967982,49644110,22.017826687586762,53.889639858017375
191.310054727083,-57.35800107324351,50.4855,7.82,5.608,5005.0,0.31358270000000005,419575434,21.874433039408228,53.40115459619327
202.499107168054,10.377162321186802,131.243,9.05,5.0360000000000005,3697.0,0.04254161,404519959,21.82077917279276,56.90650946814129
51.74676196564801,-63.4991005063024,61.2455,8.08,5.375,4628.53,0.2057862,279741379,21.792949197953885,54.21229614092017
195.586202989851,-26.7871180275013,56.3997,8.35,5.263999999999999,4286.0,0.23702310000000001,229047482,21.781080684088042,55.130535062567006
310.578261536593,-52.6992651333461,81.12,8.83,5.474,3781.0,0.11122560000000001,100670109,21.76375701535346,56.51652666938227
254.42595079364202,47.3621428821842,55.7171,7.895,5.54,4826.0,0.2499702000000001,115582977,21.697905590903364,53.44334962885821
133.853836954593,70.7939390124312,86.321,8.6094,4.559999942779541,4024.0,0.09791588,802622517,21.59141896666846,55.38213326552024
259.460100086806,52.447114512015,53.965,7.93,5.564,4790.18,0.2618895,188640759,21.53877790358723,53.146536126650616
